date,original_transfer_date,event_date_source,event_date_confidence,season,club,player,direction,from_club,to_club,age,position,market_value_eur,transfer_fee_eur,wage_eur_annual,transfer_type,is_loan,source,source_url
2025-09-02,2025-09-02,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Patrick Pflücke,in,KV Mechelen,Sporting CP SAD,28,Right Midfield,1600000.0,400000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-02,2025-09-02,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Raúl Albiol,in,Without Club,Sporting CP SAD,39,Centre-Back,1000000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-02,2025-09-02,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Yahia Fofana,out,Sporting CP SAD,C. Rizespor,25,Goalkeeper,7000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-03,2025-09-03,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Filip Szymczak,in,Lech Poznan,Sporting CP SAD,23,Right Winger,1000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-05,2025-09-05,exact_transfer_date,0.85,2025-26,Eagle Football Group,Rachid Ghezzal,in,Without Club,Eagle Football Group,33,Right Winger,800000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-05,2025-09-05,exact_transfer_date,0.85,2025-26,FC Porto SAD,Matej Rodin,in,Raków,FC Porto SAD,29,Centre-Back,400000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-05,2025-09-05,exact_transfer_date,0.85,2025-26,FC Porto SAD,Matija Marsenic,out,FC Porto SAD,Cukaricki,20,Attacking Midfield,,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-05,2025-09-05,exact_transfer_date,0.85,2025-26,FC Porto SAD,Milan Aleksic,in,Sunderland,FC Porto SAD,20,Attacking Midfield,700000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-05,2025-09-05,exact_transfer_date,0.85,2025-26,FC Porto SAD,Willian,in,Without Club,FC Porto SAD,37,Left Winger,750000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-05,2025-09-05,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Roger Fernandes,out,Sporting CP SAD,Al-Ittihad,19,Right Winger,22000000.0,32000000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-06,2025-09-06,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Lewin Blum,in,Young Boys,Sporting CP SAD,24,Right-Back,3000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,Eagle Football Group,Mahamadou Diawara,out,Eagle Football Group,Royal Antwerp,20,Central Midfield,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,Eagle Football Group,Mathieu Patouillet,out,Eagle Football Group,Al-Hilal,21,Goalkeeper,800000.0,342000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,FC Porto SAD,Aleksandar Ćirković,in,Ferencváros,FC Porto SAD,23,Left Winger,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,FC Porto SAD,Andy Pelmard,in,Clermont Foot,FC Porto SAD,25,Centre-Back,2000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,FC Porto SAD,Augusto Dabó,out,FC Porto SAD,Beroe,21,Left-Back,300000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,FC Porto SAD,Bartłomiej Kłudka,in,Zaglebie Lubin,FC Porto SAD,23,Right-Back,400000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,FC Porto SAD,Gabriel Charpentier,in,Parma,FC Porto SAD,26,Centre-Forward,1300000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,FC Porto SAD,Mateusz Skoczylas,in,Milan Futuro,FC Porto SAD,18,Attacking Midfield,325000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Mihajlo Ilić,in,Bologna,Sporting CP SAD,22,Centre-Back,3500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-08,2025-09-08,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Zan Rogelj,out,Sporting CP SAD,Wisla Plock,25,Right Midfield,700000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-10,2025-09-10,exact_transfer_date,0.85,2025-26,FC Porto SAD,Ilija Vukotić,out,FC Porto SAD,OFI Crete,26,Central Midfield,600000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-10,2025-09-10,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Jan-Carlo Simić,out,Sporting CP SAD,Al-Ittihad,20,Centre-Back,8000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-11,2025-09-11,exact_transfer_date,0.85,2025-26,FC Porto SAD,Abdoulay Diaby,out,FC Porto SAD,Al-Batin,34,Right Winger,200000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-11,2025-09-11,exact_transfer_date,0.85,2025-26,FC Porto SAD,Enner Valencia,out,FC Porto SAD,Pachuca,35,Centre-Forward,1700000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-11,2025-09-11,exact_transfer_date,0.85,2025-26,FC Porto SAD,Kamil Jóźwiak,in,Without Club,FC Porto SAD,27,Left Winger,1200000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-11,2025-09-11,exact_transfer_date,0.85,2025-26,Manchester United,André Onana,out,Manchester United,Trabzonspor,29,Goalkeeper,25000000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-12,2025-09-12,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Robson Bambu,out,Sporting CP SAD,San Luis,27,Centre-Back,3000000.0,400000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-15,2025-09-15,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Víctor Campuzano,out,Sporting CP SAD,Sydney FC,28,Centre-Forward,1000000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-16,2025-09-16,exact_transfer_date,0.85,2025-26,FC Porto SAD,Benjamin Mendy,in,Without Club,FC Porto SAD,31,Left-Back,1000000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-18,2025-09-18,exact_transfer_date,0.85,2025-26,FC Porto SAD,Hussein Ali,in,Without Club,FC Porto SAD,23,Right-Back,300000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-18,2025-09-18,exact_transfer_date,0.85,2025-26,FC Porto SAD,Yann Karamoh,in,Without Club,FC Porto SAD,27,Left Winger,1800000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-22,2025-09-22,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Simon Banza,out,Sporting CP SAD,Al-Jazira,29,Centre-Forward,14000000.0,8500000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-09-26,2025-09-26,exact_transfer_date,0.85,2025-26,FC Porto SAD,Miguel Reisinho,out,FC Porto SAD,Sundowns,26,Central Midfield,700000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-10-08,2025-10-08,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Amine Sbaï,in,Without Club,Sporting CP SAD,24,Left Winger,750000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-10-15,2025-10-15,exact_transfer_date,0.85,2025-26,FC Porto SAD,Marcin Cebula,in,Without Club,FC Porto SAD,29,Attacking Midfield,250000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-10-17,2025-10-17,exact_transfer_date,0.85,2025-26,Eagle Football Group,Hans Hateboer,in,Stade Rennais,Eagle Football Group,31,Right-Back,2500000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-10-31,2025-10-31,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Vincent Burlet,in,Stade Reims,Sporting CP SAD,20,Left Midfield,600000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-11-01,2025-11-01,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Vincent Burlet,out,Sporting CP SAD,US Boulogne,20,Left Midfield,600000.0,0.0,,loan,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-11-07,2025-11-07,exact_transfer_date,0.85,2025-26,FC Porto SAD,Michał Kaczorowski,in,Lechia U19,FC Porto SAD,18,Goalkeeper,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-11-14,2025-11-14,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Cielo Tschantret,in,Kansas City II,Sporting CP SAD,19,Defensive Midfield,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-04,2025-12-04,exact_transfer_date,0.85,2025-26,FC Porto SAD,Maciej Kuczyński,in,Jagiellonia II,FC Porto SAD,18,Right Winger,,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-10,2025-12-10,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Stefan Cleveland,in,Austin,Sporting CP SAD,31,Goalkeeper,200000.0,43000.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-16,2025-12-16,exact_transfer_date,0.85,2025-26,Ajax NV,Takehiro Tomiyasu,in,Without Club,Ajax NV,27,Right-Back,12000000.0,,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-18,2025-12-18,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Kwaku Agyabeng,in,Clemson Tigers,Sporting CP SAD,19,Right-Back,,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-30,2025-12-30,exact_transfer_date,0.85,2025-26,Sporting CP SAD,Justin Reynolds,in,Chicago,Sporting CP SAD,21,Right-Back,150000.0,0.0,,permanent,0,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-31,2025-12-31,exact_transfer_date,0.85,2025-26,Ajax NV,Gastón Ávila,in,Fortaleza,Ajax NV,24,Centre-Back,2500000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-31,2025-12-31,exact_transfer_date,0.85,2025-26,Benfica SAD,Adrian Bajrami,in,FC Luzern,Benfica SAD,23,Centre-Back,3000000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-31,2025-12-31,exact_transfer_date,0.85,2025-26,Celtic plc,Odin Holm,in,LAFC,Celtic plc,22,Central Midfield,1000000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
2025-12-31,2025-12-31,exact_transfer_date,0.85,2025-26,Eagle Football Group,Saël Kumbedi,in,Wolfsburg,Eagle Football Group,20,Right-Back,9000000.0,0.0,,loan_return,1,dcaribou/transfermarkt-datasets,https://pub-e682421888d945d684bcae8890b0ec20.r2.dev/data/transfers.csv.gz
